(3YP)ASSET,(1YP)ASSET,(3YP)ASSET2,(1YP)ASSET2,(3YP)ASSET5,(1YP)ASSET5,(3YP)ASSTLT,(1YP)ASSTLT,(3YP)ASTEMPM,(1YP)ASTEMPM,(3YP)AVASSETJ,(1YP)AVASSETJ,(3YP)BKPREM,(1YP)BKPREM,(3YP)CHBAL,(1YP)CHBAL,(3YP)CHBALI,(1YP)CHBALI,(3YP)DEP,(1YP)DEP,(3YP)DEPDASTR,(1YP)DEPDASTR,(3YP)DEPDOM,(1YP)DEPDOM,(3YP)DEPI,(1YP)DEPI,(3YP)EEFFR,(1YP)EEFFR,(3YP)EINTEXP,(1YP)EINTEXP,(3YP)ELNANTR,(1YP)ELNANTR,(3YP)ELNATR,(1YP)ELNATR,(3YP)ELNATRY,(1YP)ELNATRY,(3YP)EPREMAGG,(1YP)EPREMAGG,(3YP)EQ,(1YP)EQ,(3YP)EQCDIV,(1YP)EQCDIV,(3YP)EQCONSUB,(1YP)EQCONSUB,(3YP)EQCS,(1YP)EQCS,(3YP)EQCSTKRX,(1YP)EQCSTKRX,(3YP)EQPP,(1YP)EQPP,(3YP)EQSUR,(1YP)EQSUR,(3YP)EQTOT,(1YP)EQTOT,(3YP)EQUPTOT,(1YP)EQUPTOT,(3YP)EQV,(1YP)EQV,(3YP)ERNAST,(1YP)ERNAST,(3YP)ERNASTR,(1YP)ERNASTR,(3YP)ESAL,(1YP)ESAL,(3YP)EXTRA,(1YP)EXTRA,(3YP)FREPO,(1YP)FREPO,(3YP)FREPP,(1YP)FREPP,(3YP)IBEFXTR,(1YP)IBEFXTR,(3YP)IFIDUC,(1YP)IFIDUC,(3YP)IGLSEC,(1YP)IGLSEC,(3YP)IGLTRAD,(1YP)IGLTRAD,(3YP)INTAN,(1YP)INTAN,(3YP)INTINC,(1YP)INTINC,(3YP)INTINCY,(1YP)INTINCY,(3YP)ISERCHG,(1YP)ISERCHG,(3YP)ITAX,(1YP)ITAX,(3YP)LIAB,(1YP)LIAB,(3YP)LIABEQ,(1YP)LIABEQ,(3YP)LNATRES,(1YP)LNATRES,(3YP)LNATRESR,(1YP)LNATRESR,(3YP)LNEXAMT,(1YP)LNEXAMT,(3YP)LNLSDEPR,(1YP)LNLSDEPR,(3YP)LNLSNET,(1YP)LNLSNET,(3YP)LNLSNTV,(1YP)LNLSNTV,(3YP)LNRESNCR,(1YP)LNRESNCR,(3YP)NCGTYPAR,(1YP)NCGTYPAR,(3YP)NCLNLS,(1YP)NCLNLS,(3YP)NCLNLSR,(1YP)NCLNLSR,(3YP)NETIMIN,(1YP)NETIMIN,(3YP)NETINBM,(1YP)NETINBM,(3YP)NETINC,(1YP)NETINC,(3YP)NIM,(1YP)NIM,(3YP)NIMY,(1YP)NIMY,(3YP)NOIJ,(1YP)NOIJ,(3YP)NOIJY,(1YP)NOIJY,(3YP)NONII,(1YP)NONII,(3YP)NONIIAY,(1YP)NONIIAY,(3YP)NONIX,(1YP)NONIX,(3YP)NONIXAY,(1YP)NONIXAY,(3YP)NPERFV,(1YP)NPERFV,(3YP)NTLNLS,(1YP)NTLNLS,(3YP)NTLNLSR,(1YP)NTLNLSR,(3YP)NUMEMP,(1YP)NUMEMP,(3YP)OAIENC,(1YP)OAIENC,(3YP)OALIFGEN,(1YP)OALIFGEN,(3YP)OALIFHYB,(1YP)OALIFHYB,(3YP)OALIFINS,(1YP)OALIFINS,(3YP)OALIFSEP,(1YP)OALIFSEP,(3YP)OBSDIR,(1YP)OBSDIR,(3YP)ORE,(1YP)ORE,(3YP)RBC1AAJ,(1YP)RBC1AAJ,(3YP)RBCRWAJ,(1YP)RBCRWAJ,(3YP)RBCT1J,(1YP)RBCT1J,(3YP)RBCT2,(1YP)RBCT2,(3YP)ROA,(1YP)ROA,(3YP)ROAPTX,(1YP)ROAPTX,(3YP)ROE,(1YP)ROE,(3YP)ROEINJR,(1YP)ROEINJR,(3YP)RWAJT,(1YP)RWAJT,(3YP)SC,(1YP)SC,(3YP)SUBND,(1YP)SUBND,(3YP)TRADE,(1YP)TRADE,(3YP)TRADEL,(1YP)TRADEL,(3YP)UC,(1YP)UC,(3YP)UCLN,(1YP)UCLN,(3YP)VOLIAB,(1YP)VOLIAB,FAIL?
27039.0,27489.0,24917.0,27922.5,24917.0,26419.75,2967.0,8492.0,2.07992307692308,1.7180625,26063.0,26308.0,1255.0,1244.0,844.0,751.0,250.0,15.0,20220.0,22418.0,74.78,81.55,20220.0,22418.0,18800.0,21086.0,143.88,169.44,99.0,733.0,-50.0,194.12,-1.0,198.0,-0.02,1.0,21.0,168.0,4697.0,3996.0,0.0,0.0,N/A,N/A,800.0,800.0,N/A,N/A,0.0,0.0,3950.0,3950.0,4697.0,3996.0,-53.0,-754.0,17.37,14.54,23589.0,23942.0,87.24,87.1,54.0,423.0,0.0,0.0,1565.0,2340.0,0.0,0.0,-47.0,-770.0,N/A,N/A,0.0,0.0,N/A,N/A,982.0,1013.0,182.0,1438.0,3.35,8.33,9.0,47.0,0.0,0.0,22342.0,23493.0,27039.0,27489.0,215.0,291.0,1.13,1.53,11.0,9.0,92.99,83.31,18802.0,18676.0,69.54,67.94,53.35,43.05,0.0,0.0,403.0,676.0,2.12,3.56,N/A,N/A,N/A,N/A,-47.0,-770.0,83.0,705.0,1.53,4.08,-47.0,-770.0,-0.75,-3.89,15.0,64.0,0.24,0.32,146.0,1341.0,2.34,6.77,2.33,3.42,2.0,102.0,0.05,0.73,13.0,16.0,165.0,132.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,227.0,263.0,14.28,11.27,21.78,18.61,3721.0,2966.0,215.0,215.0,-0.75,-3.89,-0.75,-3.89,-5.75,-27.26,-5.75,-27.26,18074.1,17089.5,2972.0,2911.0,0.0,0.0,0.0,0.0,0.0,0.0,1525.0,808.0,1525.0,808.0,6332.0,6791.0,Y
1698898.0,1737840.0,1668126.0,1713527.5,1631785.8,1710230.8,125384.0,96343.0,6.55945173745174,6.53323308270677,1691428.0,1718294.0,5206.0,4469.0,209395.0,241001.0,187685.0,115989.0,1541237.0,1582907.0,84.69,86.2,1438878.0,1497954.0,1458216.0,1491529.0,38.51,56.76,72405.0,87982.0,173.76,189.89,53020.0,49937.0,3.25,2.92,4270.0,4839.0,116548.0,112127.0,4614.0,1383.0,N/A,N/A,5000.0,5000.0,8600.0,5000.0,38650.0,43650.0,22315.0,22315.0,116548.0,112127.0,50583.0,41162.0,6.86,6.45,1581888.0,1516977.0,93.11,87.29,14448.0,13993.0,0.0,0.0,63400.0,4265.0,0.0,0.0,-2200.0,-2402.0,0.0,0.0,-1.0,10916.0,0.0,0.0,1297.0,1165.0,133910.0,155487.0,8.91,9.92,620.0,620.0,-2011.0,-3111.0,1582350.0,1625713.0,1698898.0,1737840.0,54131.0,79674.0,4.89,6.52,544.0,190.0,68.32,72.16,1053017.0,1142206.0,61.98,65.73,291.42,343.45,0.0,0.0,18575.0,23198.0,1.68,1.9,N/A,N/A,N/A,N/A,-2200.0,-2402.0,61505.0,67505.0,4.09,4.31,-2199.36,-9388.24,-0.13,-0.55,18085.0,10298.0,1.11,0.6,30780.0,44295.0,1.89,2.59,1.09,1.42,11683.0,24093.0,1.06,2.11,259.0,266.0,12282.0,10998.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5900.0,5276.0,0.0,28.0,6.5,6.48,10.78,10.81,109995.0,111341.0,14992.6,15472.6,-0.13,-0.14,-0.26,-0.32,-1.98,-2.04,-6.12,-3.22,1159262.6,1172610.3,277786.0,254517.0,0.0,0.0,0.0,0.0,0.0,0.0,64543.0,67455.0,64543.0,67455.0,640385.0,580014.0,Y
14792.0,13569.0,15004.0,12970.0,14407.8,13517.8,1777.0,1504.0,1.4792,1.696125,14912.0,13529.0,362.0,354.0,578.0,668.0,0.0,0.0,13501.0,12509.0,91.27,92.19,13501.0,12509.0,11108.0,9788.0,67.36,72.71,411.0,424.0,180.1,121.96,371.0,1183.0,2.57,8.75,77.0,133.0,1190.0,982.0,252.0,0.0,N/A,N/A,100.0,915.0,0.0,815.0,0.0,0.0,1100.0,1100.0,1190.0,982.0,-10.0,-1033.0,8.04,7.24,12620.0,11297.0,85.32,83.26,337.0,332.0,0.0,0.0,300.0,1200.0,0.0,0.0,8.0,-939.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,1397.0,1205.0,10.79,10.49,156.0,78.0,0.0,0.0,13602.0,12587.0,14792.0,13569.0,315.0,528.0,2.85,5.49,361.0,414.0,79.66,72.6,10755.0,9082.0,72.71,66.93,33.83,53.6,0.0,0.0,931.0,985.0,8.41,10.25,N/A,N/A,N/A,N/A,8.0,-939.0,986.0,781.0,7.62,6.8,8.0,-939.0,0.06,-6.95,175.0,113.0,1.21,0.84,782.0,650.0,5.43,4.81,11.76,12.25,206.0,970.0,1.92,9.27,10.0,8.0,318.0,206.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,808.0,677.0,7.98,7.26,11.13,10.51,1190.0,982.0,153.0,138.0,0.06,-6.95,0.06,-6.95,0.66,-117.26,-19.99,-117.26,12069.5,10660.3,1565.0,1015.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0,63.0,213.0,63.0,2779.0,2220.0,Y
66696.0,68970.0,65456.0,68870.0,65456.0,68870.0,21060.0,22759.0,4.764,4.598,65469.0,67458.0,467.0,422.0,2174.0,5690.0,514.0,2456.0,54170.0,58459.0,81.22,84.76,54170.0,58459.0,49985.0,53547.0,59.91,54.88,783.0,802.0,320.0,106.67,32.0,32.0,0.2,0.19,28.0,34.0,5215.0,5761.0,94.0,108.0,N/A,N/A,270.0,270.0,N/A,0.0,0.0,0.0,270.0,270.0,5215.0,5761.0,4675.0,5221.0,7.82,8.35,63421.0,63449.0,95.09,92.0,96.0,111.0,0.0,0.0,1140.0,4060.0,0.0,0.0,122.0,164.0,N/A,0.0,0.0,0.0,N/A,0.0,0.0,0.0,1158.0,1233.0,7.48,7.78,29.0,42.0,16.0,26.0,61481.0,63209.0,66696.0,68970.0,378.0,415.0,1.08,1.21,148.0,162.0,63.69,58.08,34500.0,33952.0,51.73,49.23,62.58,70.82,11.0,0.0,604.0,586.0,1.73,1.71,N/A,N/A,N/A,N/A,122.0,164.0,375.0,431.0,2.42,2.72,122.0,164.0,0.75,0.95,49.0,61.0,0.3,0.35,254.0,270.0,1.55,1.57,0.91,0.85,10.0,30.0,0.12,0.35,14.0,15.0,391.0,927.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,0.0,0.0,7.96,8.5,16.4,18.56,5209.0,5735.0,378.0,415.0,0.75,0.95,0.84,1.1,9.42,11.49,2.16,3.92,34068.8,33137.0,27267.0,22981.0,0.0,0.0,0.0,0.0,0.0,0.0,1612.0,1412.0,1612.0,1412.0,11281.0,12417.0,Y
396820.0,835897.0,432379.0,813699.5,432379.0,813699.5,0.0,0.0,N/A,N/A,480279.0,782752.0,1220.0,8158.0,2046.0,1530.0,0.0,0.0,116566.0,487419.0,29.38,58.31,116566.0,487419.0,114566.0,485419.0,92.64,45.99,6651.0,9069.0,439.0,358.98,8600.0,18746.0,7.96,9.22,125.0,519.0,78417.0,173332.0,0.0,0.0,N/A,N/A,1002.0,1002.0,0.0,0.0,0.0,0.0,99974.0,189974.0,78417.0,173332.0,-22559.0,-17644.0,19.76,20.74,307542.0,672081.0,77.5,80.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7475.0,-371.0,0.0,0.0,0.0,0.0,0.0,0.0,7021.0,5750.0,13638.0,23153.0,14.63,13.92,0.0,0.0,0.0,0.0,318403.0,662565.0,396820.0,835897.0,9158.0,21043.0,3.03,4.25,125.0,115.0,251.08,97.16,292677.0,473593.0,73.76,56.66,505.41,140.65,0.0,0.0,1812.0,14961.0,0.6,3.02,N/A,N/A,N/A,N/A,-7475.0,-371.0,6987.0,14084.0,7.5,8.47,-7475.0,-371.0,-6.92,-0.18,12613.0,20531.0,11.67,10.09,18475.0,16240.0,17.09,7.98,0.46,1.79,1959.0,5222.0,2.18,4.04,0.0,0.0,1696.0,8351.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,0.0,0.0,15.32,21.55,11.82,12.6,73584.0,168707.0,8710.0,19879.0,-6.92,-0.18,-6.92,-0.18,-42.83,-0.86,-42.83,-0.86,696334.4,1496950.0,14865.0,198488.0,0.0,0.0,0.0,0.0,0.0,0.0,1189101.0,1110957.0,1189101.0,1110957.0,308566.0,617419.0,Y
30073.0,38578.0,29873.5,37998.5,29873.5,37998.5,6641.0,5788.0,2.31330769230769,1.9289,25565.0,34883.0,855.0,1410.0,830.0,512.0,0.0,0.0,21649.0,31030.0,71.99,80.43,21649.0,31030.0,19030.0,26434.0,79.51,131.84,264.0,412.0,N/A,N/A,84.0,0.0,1.12,0.0,156.0,117.0,6012.0,6718.0,0.0,0.0,N/A,N/A,550.0,550.0,N/A,0.0,0.0,0.0,9261.0,10786.0,6012.0,6718.0,-3799.0,-4618.0,19.99,17.41,24518.0,32508.0,81.53,84.27,197.0,344.0,0.0,0.0,1524.0,9297.0,2000.0,0.0,0.0,-190.0,N/A,0.0,-10.0,0.0,N/A,0.0,3520.0,3403.0,540.0,623.0,9.01,7.77,5.0,9.0,0.0,0.0,24061.0,31860.0,30073.0,38578.0,825.0,749.0,4.87,4.46,0.0,0.0,74.39,51.74,16105.0,16055.0,53.55,41.62,69.97,65.07,0.0,0.0,1179.0,1151.0,6.96,6.85,N/A,N/A,N/A,N/A,0.0,-190.0,276.0,211.0,4.61,2.63,10.0,-190.0,0.13,-2.0,383.0,257.0,5.13,2.71,565.0,658.0,7.57,6.93,3.92,2.99,0.0,0.0,0.0,0.0,13.0,20.0,156.0,162.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,0.0,0.0,12.44,10.63,17.13,27.85,3181.0,3707.0,258.0,182.0,0.0,-2.0,0.0,-2.0,0.0,-11.2,0.0,-11.2,20073.2,13966.0,6889.0,7156.0,0.0,0.0,0.0,0.0,0.0,0.0,1681.0,439.0,1681.0,439.0,5714.0,2928.0,Y
56542.0,34768.0,55529.0,37504.5,55529.0,37504.5,5480.0,2724.0,3.14122222222222,1.93155555555556,54207.0,36544.0,1275.0,899.0,493.0,241.0,51.0,0.0,47351.0,29099.0,83.74,83.69,47351.0,29099.0,47208.0,28814.0,133.87,113.52,856.0,575.0,59.83,113.77,1007.0,785.0,7.25,8.37,187.0,199.0,3716.0,3015.0,0.0,0.0,N/A,N/A,1600.0,1300.0,N/A,0.0,0.0,0.0,7415.0,9849.0,3716.0,3015.0,-5299.0,-8134.0,6.57,8.67,51896.0,32922.0,91.78,94.69,508.0,263.0,0.0,0.0,6865.0,4460.0,0.0,0.0,-1343.0,-881.0,N/A,0.0,0.0,0.0,N/A,0.0,0.0,0.0,1697.0,1250.0,13.35,14.08,1.0,4.0,0.0,0.0,52826.0,31753.0,56542.0,34768.0,1571.0,892.0,3.53,3.12,80.0,100.0,90.56,95.11,42879.0,27676.0,75.84,79.6,53.54,123.2,0.0,0.0,2934.0,724.0,6.6,2.53,N/A,N/A,N/A,N/A,-1343.0,-881.0,841.0,675.0,6.61,7.6,-1343.0,-881.0,-9.67,-9.4,151.0,35.0,1.09,0.37,1328.0,806.0,9.57,8.6,6.87,3.07,1683.0,690.0,15.05,8.94,18.0,18.0,97.0,86.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,949.0,343.0,4.21,8.21,6.0,11.74,2283.0,3002.0,618.0,363.0,-9.67,-9.4,-9.67,-9.4,-177.06,-102.01,-177.06,-102.01,48366.6,28670.0,2101.0,786.0,0.0,0.0,0.0,0.0,0.0,0.0,1389.0,125.0,1389.0,125.0,9997.0,6738.0,Y
340636.0,392960.0,354506.5,384804.5,269511.333333333,388731.0,10141.0,11417.0,2.41585815602837,2.42567901234568,338245.0,378003.0,2407.0,1714.0,50065.0,30369.0,33693.0,19233.0,299656.0,348050.0,77.74,81.76,264803.0,321288.0,235513.0,299408.0,66.28,80.8,4431.0,7265.0,424.71,241.98,739.0,4271.0,0.55,2.2,966.0,1619.0,30516.0,30294.0,749.0,880.0,N/A,N/A,62.0,63.0,20084.0,0.0,10000.0,10000.0,34776.0,34872.0,30516.0,30294.0,-14322.0,-14641.0,8.96,7.71,308100.0,362709.0,90.45,92.3,2925.0,6225.0,0.0,0.0,21489.0,19863.0,0.0,0.0,3014.0,-1139.0,0.0,0.0,0.0,0.0,253.0,391.0,0.0,0.0,10034.0,16349.0,8.2,9.05,997.0,1691.0,-814.0,-423.0,310120.0,362666.0,340636.0,392960.0,5520.0,8942.0,2.19,2.74,389.0,433.0,82.21,91.25,246335.0,317584.0,72.32,80.82,157.67,74.31,457.0,0.0,3501.0,12033.0,1.39,3.69,N/A,N/A,N/A,N/A,3014.0,-1139.0,5603.0,9084.0,4.58,5.03,3014.0,-1139.0,2.24,-0.59,3114.0,5028.0,2.31,2.59,5778.0,11403.0,4.29,5.87,1.05,3.13,174.0,1765.0,0.19,1.2,141.0,162.0,3344.0,4307.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,35709.0,45866.0,70.0,261.0,9.02,8.01,12.81,10.05,30518.0,30266.0,3345.4,4363.0,2.24,-0.59,1.63,-0.8,26.39,-7.35,19.83,-13.03,264274.0,344449.0,6500.0,5990.0,0.0,0.0,83.0,39.0,0.0,0.0,9644.0,11477.0,9644.0,11477.0,127565.0,162053.0,Y
45015.0,49302.0,44630.5,47815.5,44519.3333333333,47012.0,N/A,N/A,3.21535714285714,3.52157142857143,45015.0,49302.0,2051.0,1965.0,1323.0,4336.0,264.0,2452.0,37107.0,38181.0,82.43,77.44,37107.0,38181.0,36295.0,37244.0,86.52,80.4,890.0,933.0,N/A,N/A,22.0,14.0,0.1,0.06,195.0,212.0,4909.0,5095.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4909.0,5095.0,4909.0,5095.0,10.91,10.33,40886.0,44384.0,90.83,90.02,272.0,325.0,0.0,0.0,900.0,0.0,0.0,0.0,73.0,81.0,N/A,N/A,0.0,-2.0,0.0,0.0,0.0,0.0,1534.0,1643.0,7.63,7.74,N/A,N/A,0.0,49.0,40106.0,44207.0,45015.0,49302.0,80.0,103.0,0.22,0.26,0.0,0.0,97.36,102.81,36127.0,39254.0,80.26,79.62,30.89,19.88,N/A,N/A,259.0,518.0,0.72,1.32,N/A,N/A,N/A,N/A,73.0,81.0,644.0,710.0,3.2,3.34,73.0,82.28,0.33,0.35,61.0,35.0,0.27,0.15,610.0,599.0,2.74,2.55,0.58,1.05,0.0,0.0,0.0,0.0,14.0,14.0,200.0,236.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,10.91,10.33,22.34,20.97,4909.0,5095.0,80.0,103.0,0.33,0.34,0.33,0.55,3.0,3.21,3.0,3.21,22333.0,24789.0,3595.0,2678.0,0.0,0.0,0.0,0.0,N/A,N/A,223.0,873.0,223.0,873.0,11204.0,15294.0,Y
110228.0,132076.0,117196.5,129438.0,120296.666666667,119598.75,1863.0,14594.0,1.3122380952381,1.86022535211268,117909.0,128332.0,766.0,404.0,26952.0,16325.0,13250.0,7069.0,55821.0,101918.0,33.14,70.37,36529.0,92936.0,29215.0,70074.0,52.0,109.57,1711.0,3146.0,-8.45,67.79,12.0,-362.0,0.02,-0.4,535.0,684.0,12049.0,10442.0,0.0,1535.0,N/A,N/A,4727.0,4684.0,0.0,0.0,0.0,0.0,7176.0,5459.0,12049.0,10442.0,146.0,299.0,10.93,7.91,86722.0,111202.0,78.68,84.2,2877.0,3726.0,0.0,0.0,14000.0,9599.0,0.0,0.0,3770.0,-47.0,0.0,0.0,0.0,188.0,0.0,0.0,0.0,0.0,4264.0,5706.0,8.5,7.62,130.0,367.0,2242.0,-28.0,98179.0,121634.0,110228.0,132076.0,2924.0,1299.0,5.39,1.82,0.0,0.0,91.88,68.6,51289.0,69919.0,46.53,52.94,53.8,79.4,2232.0,911.0,5435.0,1636.0,10.03,2.3,N/A,N/A,N/A,N/A,3770.0,-47.0,2553.0,2560.0,5.09,3.42,3770.0,-167.32,6.27,-0.19,9996.0,3968.0,16.62,4.42,6525.0,7153.0,10.85,7.97,4.93,1.24,-142.0,-534.0,-0.54,-1.06,84.0,71.0,1241.0,1884.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,0.0,0.0,10.23,7.87,21.74,23.24,12067.0,10096.0,765.0,584.0,6.27,-0.05,10.0,-0.08,70.91,-0.6,70.91,-20.04,59013.2,45950.0,8183.0,24615.0,0.0,0.0,0.0,0.0,0.0,0.0,16941.0,15138.0,16941.0,15138.0,35620.0,68410.0,Y
77668.0,79203.0,76341.5,81410.5,76944.3333333333,81652.2,13821.0,7101.0,2.58893333333333,3.44360869565217,75788.0,83625.0,801.0,673.0,2680.0,993.0,458.0,360.0,61942.0,64784.0,79.75,81.79,61942.0,64784.0,57006.0,59484.0,35.9,63.92,1718.0,3674.0,35.52,134.98,92.0,1092.0,0.24,1.34,132.0,307.0,6557.0,6083.0,0.0,1512.0,N/A,N/A,115.0,115.0,N/A,0.0,0.0,0.0,475.0,475.0,6557.0,6083.0,5967.0,5493.0,8.44,7.68,72661.0,75551.0,93.55,95.39,384.0,897.0,0.0,0.0,0.0,10298.0,1200.0,0.0,572.0,279.0,N/A,0.0,-269.0,327.0,N/A,0.0,0.0,0.0,3211.0,6360.0,8.99,8.26,174.0,319.0,488.0,64.0,71111.0,73120.0,77668.0,79203.0,899.0,1011.0,1.5,1.69,162.0,68.0,95.38,90.78,59078.0,58811.0,76.06,74.25,64.21,19.59,0.0,317.0,1400.0,5162.0,2.33,8.63,N/A,N/A,N/A,N/A,572.0,279.0,1493.0,2686.0,4.18,3.49,744.16,14.13,1.93,0.02,724.0,385.0,1.88,0.47,796.0,1963.0,2.07,2.4,1.88,6.57,259.0,809.0,0.88,1.34,30.0,23.0,1441.0,1080.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,62.0,45.0,8.82,7.28,12.49,10.64,6688.0,6091.0,746.0,815.0,1.49,0.34,2.76,0.42,18.26,4.13,18.26,-18.23,59521.4,64913.0,13125.0,6082.0,0.0,0.0,0.0,0.0,0.0,0.0,2944.0,2331.0,2944.0,2331.0,16113.0,11588.0,Y
23006.0,30316.0,22778.5,29855.5,22715.6666666667,27661.2,2004.0,2084.0,3.28657142857143,3.7895,22830.0,30414.0,185.0,304.0,669.0,1357.0,0.0,0.0,20797.0,27551.0,90.4,90.88,20797.0,27551.0,18435.0,25050.0,46.64,51.97,459.0,1234.0,N/A,80.77,0.0,84.0,0.0,0.3,46.0,99.0,2089.0,2606.0,105.0,0.0,N/A,N/A,141.0,141.0,N/A,0.0,0.0,0.0,736.0,736.0,2089.0,2606.0,1212.0,1729.0,9.08,8.6,21514.0,27607.0,93.51,91.06,138.0,291.0,0.0,0.0,200.0,1300.0,0.0,0.0,237.0,351.0,N/A,0.0,0.0,0.0,N/A,0.0,0.0,0.0,1011.0,2462.0,9.68,9.76,35.0,76.0,81.0,200.0,20917.0,27710.0,23006.0,30316.0,250.0,280.0,1.27,1.11,369.0,469.0,93.18,90.4,19378.0,24905.0,84.23,82.15,892.86,N/A,0.0,0.0,28.0,0.0,0.14,0.0,N/A,N/A,N/A,N/A,237.0,351.0,552.0,1228.0,5.28,4.87,237.0,351.0,2.09,1.27,44.0,94.0,0.39,0.34,278.0,687.0,2.45,2.48,0.12,0.0,0.0,104.0,0.0,0.45,7.0,8.0,578.0,948.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,0.0,0.0,9.16,8.47,11.52,12.92,2092.0,2576.0,250.0,276.0,2.09,1.27,2.8,1.99,23.37,14.23,13.02,14.23,20323.2,22072.0,1936.0,1402.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,200.0,500.0,200.0,5115.0,6645.0,Y
2060119.0,1324870.0,1981133.5,1363110.0,1936419.66666667,1363110.0,348912.0,265111.0,5.5231072386059,5.34221774193548,2002463.0,1372666.0,9941.0,6179.0,147139.0,154364.0,38177.0,15027.0,1828204.0,1177882.0,88.74,88.91,1828204.0,1177882.0,1827903.0,1176946.0,47.88,88.24,54204.0,12775.0,131.76,111.71,79110.0,28200.0,8.17,8.28,3776.0,1909.0,139266.0,62870.0,0.0,0.0,N/A,N/A,1250.0,1250.0,0.0,0.0,0.0,0.0,88749.0,199049.0,139266.0,62870.0,49267.0,-137429.0,6.76,4.75,1872660.0,1145015.0,90.9,86.42,13158.0,5312.0,0.0,0.0,75000.0,0.0,0.0,0.0,-30703.0,-12691.0,0.0,0.0,1116.0,324.0,-770.0,0.0,16959.0,4873.0,102612.0,24516.0,11.43,8.16,0.0,0.0,-20469.0,-13510.0,1920853.0,1262000.0,2060119.0,1324870.0,43773.0,71577.0,2.55,6.3,0.0,0.0,91.43,90.42,1671447.0,1065024.0,81.13,80.39,54.64,61.05,0.0,0.0,80115.0,117246.0,4.67,10.32,N/A,N/A,N/A,N/A,-30703.0,-12691.0,48408.0,11741.0,5.39,3.91,-31417.24,-12898.36,-3.24,-3.78,4559.0,2499.0,0.47,0.73,26145.0,12565.0,2.7,3.69,4.03,8.87,60040.0,25244.0,7.39,8.38,373.0,248.0,16444.0,6799.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,73361.0,0.0,2830.0,243.0,6.48,4.23,9.25,6.29,129769.0,58015.0,72552.0,15287.0,-3.17,-3.72,-5.29,-7.69,-39.13,-89.36,-39.13,-89.36,2187930.7,1165739.0,62464.0,63016.0,45000.0,0.0,25572.0,1948.0,0.0,0.0,798336.0,446385.0,798336.0,446385.0,467031.0,376660.0,Y
19730.0,25738.0,19004.0,24476.0,18881.75,23523.3333333333,2961.0,0.0,3.28833333333333,4.28966666666667,19042.0,22345.0,250.0,179.0,805.0,3034.0,0.0,0.0,17242.0,20731.0,87.39,80.55,17242.0,20731.0,15800.0,19135.0,44.55,40.63,557.0,334.0,1000.0,1500.0,40.0,30.0,0.28,0.26,29.0,21.0,1658.0,1942.0,200.0,100.0,N/A,N/A,200.0,200.0,N/A,0.0,0.0,0.0,518.0,518.0,1658.0,1942.0,940.0,1224.0,8.4,7.55,18323.0,22065.0,92.87,85.73,201.0,151.0,0.0,0.0,300.0,0.0,600.0,1250.0,259.0,198.0,N/A,0.0,1.0,0.0,N/A,0.0,0.0,0.0,1283.0,876.0,9.74,8.91,105.0,96.0,165.0,152.0,18072.0,23796.0,19730.0,25738.0,335.0,420.0,1.87,1.87,48.0,73.0,101.87,106.34,17565.0,22045.0,89.03,85.65,8375.0,2625.0,0.0,0.0,4.0,16.0,0.02,0.07,N/A,N/A,N/A,N/A,259.0,198.0,726.0,542.0,5.51,5.51,258.36,198.0,1.82,1.68,109.0,98.0,0.77,0.83,372.0,260.0,2.63,2.21,0.02,0.06,4.0,2.0,0.03,0.02,6.0,6.0,318.0,310.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,0.0,0.0,8.7,8.69,11.4,11.3,1657.0,1942.0,206.0,244.0,1.83,1.68,2.99,2.98,21.24,21.12,4.84,10.45,16346.0,19347.0,458.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,520.0,1253.0,520.0,1253.0,2358.0,4758.0,Y
